iso_code;continent;location;date;total_cases;total_deaths;population;life_expectancy;human_development_index
GUY;South America;Guyana;7/5/2021;13283;296;808727;69.91;0.682
GUY;South America;Guyana;8/5/2021;13283;296;808727;69.91;0.682
GUY;South America;Guyana;9/5/2021;14037;314;808727;69.91;0.682
GUY;South America;Guyana;10/5/2021;14037;314;808727;69.91;0.682
GUY;South America;Guyana;11/5/2021;14037;314;808727;69.91;0.682
GUY;South America;Guyana;12/5/2021;14037;314;808727;69.91;0.682
GUY;South America;Guyana;13/5/2021;14037;314;808727;69.91;0.682
GUY;South America;Guyana;14/5/2021;14037;314;808727;69.91;0.682
GUY;South America;Guyana;15/5/2021;14037;314;808727;69.91;0.682
GUY;South America;Guyana;16/5/2021;14988;335;808727;69.91;0.682
GUY;South America;Guyana;17/5/2021;14988;335;808727;69.91;0.682
GUY;South America;Guyana;18/5/2021;14988;335;808727;69.91;0.682
GUY;South America;Guyana;19/5/2021;14988;335;808727;69.91;0.682
GUY;South America;Guyana;20/5/2021;14988;335;808727;69.91;0.682
GUY;South America;Guyana;21/5/2021;14988;335;808727;69.91;0.682
GUY;South America;Guyana;22/5/2021;14988;335;808727;69.91;0.682
GUY;South America;Guyana;23/5/2021;15743;349;808727;69.91;0.682
GUY;South America;Guyana;24/5/2021;15743;349;808727;69.91;0.682
GUY;South America;Guyana;25/5/2021;15743;349;808727;69.91;0.682
GUY;South America;Guyana;26/5/2021;15743;349;808727;69.91;0.682
GUY;South America;Guyana;27/5/2021;15743;349;808727;69.91;0.682
GUY;South America;Guyana;28/5/2021;15743;349;808727;69.91;0.682
GUY;South America;Guyana;29/5/2021;15743;349;808727;69.91;0.682
GUY;South America;Guyana;30/5/2021;16724;380;808727;69.91;0.682
GUY;South America;Guyana;31/5/2021;16724;380;808727;69.91;0.682
GUY;South America;Guyana;1/6/2021;16724;380;808727;69.91;0.682
GUY;South America;Guyana;2/6/2021;16724;380;808727;69.91;0.682
GUY;South America;Guyana;3/6/2021;16724;380;808727;69.91;0.682
GUY;South America;Guyana;4/6/2021;16724;380;808727;69.91;0.682
GUY;South America;Guyana;5/6/2021;16724;380;808727;69.91;0.682
GUY;South America;Guyana;6/6/2021;17459;403;808727;69.91;0.682
GUY;South America;Guyana;7/6/2021;17459;403;808727;69.91;0.682
GUY;South America;Guyana;8/6/2021;17459;403;808727;69.91;0.682
GUY;South America;Guyana;9/6/2021;17459;403;808727;69.91;0.682
GUY;South America;Guyana;10/6/2021;17459;403;808727;69.91;0.682
GUY;South America;Guyana;11/6/2021;17459;403;808727;69.91;0.682
GUY;South America;Guyana;12/6/2021;17459;403;808727;69.91;0.682
GUY;South America;Guyana;13/6/2021;18088;419;808727;69.91;0.682
GUY;South America;Guyana;14/6/2021;18088;419;808727;69.91;0.682
GUY;South America;Guyana;15/6/2021;18088;419;808727;69.91;0.682
GUY;South America;Guyana;16/6/2021;18088;419;808727;69.91;0.682
GUY;South America;Guyana;17/6/2021;18088;419;808727;69.91;0.682
GUY;South America;Guyana;18/6/2021;18088;419;808727;69.91;0.682
GUY;South America;Guyana;19/6/2021;18088;419;808727;69.91;0.682
GUY;South America;Guyana;20/6/2021;18837;442;808727;69.91;0.682
GUY;South America;Guyana;21/6/2021;18837;442;808727;69.91;0.682
GUY;South America;Guyana;22/6/2021;18837;442;808727;69.91;0.682
GUY;South America;Guyana;23/6/2021;18837;442;808727;69.91;0.682
GUY;South America;Guyana;24/6/2021;18837;442;808727;69.91;0.682
GUY;South America;Guyana;25/6/2021;18837;442;808727;69.91;0.682
GUY;South America;Guyana;26/6/2021;18837;442;808727;69.91;0.682
GUY;South America;Guyana;27/6/2021;19674;459;808727;69.91;0.682
GUY;South America;Guyana;28/6/2021;19674;459;808727;69.91;0.682
GUY;South America;Guyana;29/6/2021;19674;459;808727;69.91;0.682
GUY;South America;Guyana;30/6/2021;19674;459;808727;69.91;0.682
GUY;South America;Guyana;1/7/2021;19674;459;808727;69.91;0.682
GUY;South America;Guyana;2/7/2021;19674;459;808727;69.91;0.682
GUY;South America;Guyana;3/7/2021;19674;459;808727;69.91;0.682
GUY;South America;Guyana;4/7/2021;20305;478;808727;69.91;0.682
GUY;South America;Guyana;5/7/2021;20305;478;808727;69.91;0.682
GUY;South America;Guyana;6/7/2021;20305;478;808727;69.91;0.682
GUY;South America;Guyana;7/7/2021;20305;478;808727;69.91;0.682
GUY;South America;Guyana;8/7/2021;20305;478;808727;69.91;0.682
GUY;South America;Guyana;9/7/2021;20305;478;808727;69.91;0.682
GUY;South America;Guyana;10/7/2021;20305;478;808727;69.91;0.682
GUY;South America;Guyana;11/7/2021;20834;489;808727;69.91;0.682
GUY;South America;Guyana;12/7/2021;20834;489;808727;69.91;0.682
GUY;South America;Guyana;13/7/2021;20834;489;808727;69.91;0.682
GUY;South America;Guyana;14/7/2021;20834;489;808727;69.91;0.682
GUY;South America;Guyana;15/7/2021;20834;489;808727;69.91;0.682
GUY;South America;Guyana;16/7/2021;20834;489;808727;69.91;0.682
GUY;South America;Guyana;17/7/2021;20834;489;808727;69.91;0.682
GUY;South America;Guyana;18/7/2021;21351;507;808727;69.91;0.682
GUY;South America;Guyana;19/7/2021;21351;507;808727;69.91;0.682
GUY;South America;Guyana;20/7/2021;21351;507;808727;69.91;0.682
GUY;South America;Guyana;21/7/2021;21351;507;808727;69.91;0.682
GUY;South America;Guyana;22/7/2021;21351;507;808727;69.91;0.682
GUY;South America;Guyana;23/7/2021;21351;507;808727;69.91;0.682
GUY;South America;Guyana;24/7/2021;21351;507;808727;69.91;0.682
GUY;South America;Guyana;25/7/2021;21850;518;808727;69.91;0.682
GUY;South America;Guyana;26/7/2021;21850;518;808727;69.91;0.682
GUY;South America;Guyana;27/7/2021;21850;518;808727;69.91;0.682
GUY;South America;Guyana;28/7/2021;21850;518;808727;69.91;0.682
GUY;South America;Guyana;29/7/2021;21850;518;808727;69.91;0.682
GUY;South America;Guyana;30/7/2021;21850;518;808727;69.91;0.682
GUY;South America;Guyana;31/7/2021;21850;518;808727;69.91;0.682
GUY;South America;Guyana;1/8/2021;22458;535;808727;69.91;0.682
GUY;South America;Guyana;2/8/2021;22458;535;808727;69.91;0.682
GUY;South America;Guyana;3/8/2021;22458;535;808727;69.91;0.682
GUY;South America;Guyana;4/8/2021;22458;535;808727;69.91;0.682
GUY;South America;Guyana;5/8/2021;22458;535;808727;69.91;0.682
GUY;South America;Guyana;6/8/2021;22458;535;808727;69.91;0.682
GUY;South America;Guyana;7/8/2021;22458;535;808727;69.91;0.682
GUY;South America;Guyana;8/8/2021;22843;554;808727;69.91;0.682
GUY;South America;Guyana;9/8/2021;22843;554;808727;69.91;0.682
GUY;South America;Guyana;10/8/2021;22843;554;808727;69.91;0.682
GUY;South America;Guyana;11/8/2021;22843;554;808727;69.91;0.682
GUY;South America;Guyana;12/8/2021;22843;554;808727;69.91;0.682
GUY;South America;Guyana;13/8/2021;22843;554;808727;69.91;0.682
GUY;South America;Guyana;14/8/2021;22843;554;808727;69.91;0.682
GUY;South America;Guyana;15/8/2021;23344;570;808727;69.91;0.682
GUY;South America;Guyana;16/8/2021;23344;570;808727;69.91;0.682
GUY;South America;Guyana;17/8/2021;23344;570;808727;69.91;0.682
GUY;South America;Guyana;18/8/2021;23344;570;808727;69.91;0.682
GUY;South America;Guyana;19/8/2021;23344;570;808727;69.91;0.682
GUY;South America;Guyana;20/8/2021;23344;570;808727;69.91;0.682
GUY;South America;Guyana;21/8/2021;23344;570;808727;69.91;0.682
GUY;South America;Guyana;22/8/2021;24047;591;808727;69.91;0.682
GUY;South America;Guyana;23/8/2021;24047;591;808727;69.91;0.682
GUY;South America;Guyana;24/8/2021;24047;591;808727;69.91;0.682
GUY;South America;Guyana;25/8/2021;24047;591;808727;69.91;0.682
GUY;South America;Guyana;26/8/2021;24047;591;808727;69.91;0.682
GUY;South America;Guyana;27/8/2021;24047;591;808727;69.91;0.682
GUY;South America;Guyana;28/8/2021;24047;591;808727;69.91;0.682
GUY;South America;Guyana;29/8/2021;24967;609;808727;69.91;0.682
GUY;South America;Guyana;30/8/2021;24967;609;808727;69.91;0.682
GUY;South America;Guyana;31/8/2021;24967;609;808727;69.91;0.682
GUY;South America;Guyana;1/9/2021;24967;609;808727;69.91;0.682
GUY;South America;Guyana;2/9/2021;24967;609;808727;69.91;0.682
GUY;South America;Guyana;3/9/2021;24967;609;808727;69.91;0.682
GUY;South America;Guyana;4/9/2021;24967;609;808727;69.91;0.682
GUY;South America;Guyana;5/9/2021;26112;636;808727;69.91;0.682
GUY;South America;Guyana;6/9/2021;26112;636;808727;69.91;0.682
GUY;South America;Guyana;7/9/2021;26112;636;808727;69.91;0.682
GUY;South America;Guyana;8/9/2021;26112;636;808727;69.91;0.682
GUY;South America;Guyana;9/9/2021;26112;636;808727;69.91;0.682
GUY;South America;Guyana;10/9/2021;26112;636;808727;69.91;0.682
GUY;South America;Guyana;11/9/2021;26112;636;808727;69.91;0.682
GUY;South America;Guyana;12/9/2021;27519;669;808727;69.91;0.682
GUY;South America;Guyana;13/9/2021;27519;669;808727;69.91;0.682
GUY;South America;Guyana;14/9/2021;27519;669;808727;69.91;0.682
GUY;South America;Guyana;15/9/2021;27519;669;808727;69.91;0.682
GUY;South America;Guyana;16/9/2021;27519;669;808727;69.91;0.682
GUY;South America;Guyana;17/9/2021;27519;669;808727;69.91;0.682
GUY;South America;Guyana;18/9/2021;27519;669;808727;69.91;0.682
GUY;South America;Guyana;19/9/2021;29072;706;808727;69.91;0.682
GUY;South America;Guyana;20/9/2021;29072;706;808727;69.91;0.682
GUY;South America;Guyana;21/9/2021;29072;706;808727;69.91;0.682
GUY;South America;Guyana;22/9/2021;29072;706;808727;69.91;0.682
GUY;South America;Guyana;23/9/2021;29072;706;808727;69.91;0.682
GUY;South America;Guyana;24/9/2021;29072;706;808727;69.91;0.682
GUY;South America;Guyana;25/9/2021;29072;706;808727;69.91;0.682
GUY;South America;Guyana;26/9/2021;30696;749;808727;69.91;0.682
GUY;South America;Guyana;27/9/2021;30696;749;808727;69.91;0.682
GUY;South America;Guyana;28/9/2021;30696;749;808727;69.91;0.682
GUY;South America;Guyana;29/9/2021;30696;749;808727;69.91;0.682
GUY;South America;Guyana;30/9/2021;30696;749;808727;69.91;0.682
GUY;South America;Guyana;1/10/2021;30696;749;808727;69.91;0.682
GUY;South America;Guyana;2/10/2021;30696;749;808727;69.91;0.682
GUY;South America;Guyana;3/10/2021;32055;792;808727;69.91;0.682
GUY;South America;Guyana;4/10/2021;32055;792;808727;69.91;0.682
GUY;South America;Guyana;5/10/2021;32055;792;808727;69.91;0.682
GUY;South America;Guyana;6/10/2021;32055;792;808727;69.91;0.682
GUY;South America;Guyana;7/10/2021;32055;792;808727;69.91;0.682
GUY;South America;Guyana;8/10/2021;32055;792;808727;69.91;0.682
GUY;South America;Guyana;9/10/2021;32055;792;808727;69.91;0.682
GUY;South America;Guyana;10/10/2021;33566;835;808727;69.91;0.682
GUY;South America;Guyana;11/10/2021;33566;835;808727;69.91;0.682
GUY;South America;Guyana;12/10/2021;33566;835;808727;69.91;0.682
GUY;South America;Guyana;13/10/2021;33566;835;808727;69.91;0.682
GUY;South America;Guyana;14/10/2021;33566;835;808727;69.91;0.682
GUY;South America;Guyana;15/10/2021;33566;835;808727;69.91;0.682
GUY;South America;Guyana;16/10/2021;33566;835;808727;69.91;0.682
GUY;South America;Guyana;17/10/2021;34240;862;808727;69.91;0.682
GUY;South America;Guyana;18/10/2021;34240;862;808727;69.91;0.682
GUY;South America;Guyana;19/10/2021;34240;862;808727;69.91;0.682
GUY;South America;Guyana;20/10/2021;34240;862;808727;69.91;0.682
GUY;South America;Guyana;21/10/2021;34240;862;808727;69.91;0.682
GUY;South America;Guyana;22/10/2021;34240;862;808727;69.91;0.682
GUY;South America;Guyana;23/10/2021;34240;862;808727;69.91;0.682
GUY;South America;Guyana;24/10/2021;34877;893;808727;69.91;0.682
GUY;South America;Guyana;25/10/2021;34877;893;808727;69.91;0.682
GUY;South America;Guyana;26/10/2021;34877;893;808727;69.91;0.682
GUY;South America;Guyana;27/10/2021;34877;893;808727;69.91;0.682
GUY;South America;Guyana;28/10/2021;34877;893;808727;69.91;0.682
GUY;South America;Guyana;29/10/2021;34877;893;808727;69.91;0.682
GUY;South America;Guyana;30/10/2021;34877;893;808727;69.91;0.682
GUY;South America;Guyana;31/10/2021;35444;910;808727;69.91;0.682
GUY;South America;Guyana;1/11/2021;35444;910;808727;69.91;0.682
GUY;South America;Guyana;2/11/2021;35444;910;808727;69.91;0.682
GUY;South America;Guyana;3/11/2021;35444;910;808727;69.91;0.682
GUY;South America;Guyana;4/11/2021;35444;910;808727;69.91;0.682
GUY;South America;Guyana;5/11/2021;35444;910;808727;69.91;0.682
GUY;South America;Guyana;6/11/2021;35444;910;808727;69.91;0.682
GUY;South America;Guyana;7/11/2021;35929;930;808727;69.91;0.682
GUY;South America;Guyana;8/11/2021;35929;930;808727;69.91;0.682
GUY;South America;Guyana;9/11/2021;35929;930;808727;69.91;0.682
GUY;South America;Guyana;10/11/2021;35929;930;808727;69.91;0.682
GUY;South America;Guyana;11/11/2021;35929;930;808727;69.91;0.682
GUY;South America;Guyana;12/11/2021;35929;930;808727;69.91;0.682
GUY;South America;Guyana;13/11/2021;35929;930;808727;69.91;0.682
GUY;South America;Guyana;14/11/2021;36652;955;808727;69.91;0.682
GUY;South America;Guyana;15/11/2021;36652;955;808727;69.91;0.682
GUY;South America;Guyana;16/11/2021;36652;955;808727;69.91;0.682
GUY;South America;Guyana;17/11/2021;36652;955;808727;69.91;0.682
GUY;South America;Guyana;18/11/2021;36652;955;808727;69.91;0.682
GUY;South America;Guyana;19/11/2021;36652;955;808727;69.91;0.682
GUY;South America;Guyana;20/11/2021;36652;955;808727;69.91;0.682
GUY;South America;Guyana;21/11/2021;37184;971;808727;69.91;0.682
GUY;South America;Guyana;22/11/2021;37184;971;808727;69.91;0.682
GUY;South America;Guyana;23/11/2021;37184;971;808727;69.91;0.682
GUY;South America;Guyana;24/11/2021;37184;971;808727;69.91;0.682
GUY;South America;Guyana;25/11/2021;37184;971;808727;69.91;0.682
GUY;South America;Guyana;26/11/2021;37184;971;808727;69.91;0.682
GUY;South America;Guyana;27/11/2021;37184;971;808727;69.91;0.682
GUY;South America;Guyana;28/11/2021;37663;985;808727;69.91;0.682
GUY;South America;Guyana;29/11/2021;37663;985;808727;69.91;0.682
GUY;South America;Guyana;30/11/2021;37663;985;808727;69.91;0.682
GUY;South America;Guyana;1/12/2021;37663;985;808727;69.91;0.682
GUY;South America;Guyana;2/12/2021;37663;985;808727;69.91;0.682
GUY;South America;Guyana;3/12/2021;37663;985;808727;69.91;0.682
GUY;South America;Guyana;4/12/2021;37663;985;808727;69.91;0.682
GUY;South America;Guyana;5/12/2021;38068;1001;808727;69.91;0.682
GUY;South America;Guyana;6/12/2021;38068;1001;808727;69.91;0.682
GUY;South America;Guyana;7/12/2021;38068;1001;808727;69.91;0.682
GUY;South America;Guyana;8/12/2021;38068;1001;808727;69.91;0.682
GUY;South America;Guyana;9/12/2021;38068;1001;808727;69.91;0.682
GUY;South America;Guyana;10/12/2021;38068;1001;808727;69.91;0.682
GUY;South America;Guyana;11/12/2021;38068;1001;808727;69.91;0.682
GUY;South America;Guyana;12/12/2021;38453;1016;808727;69.91;0.682
GUY;South America;Guyana;13/12/2021;38453;1016;808727;69.91;0.682
GUY;South America;Guyana;14/12/2021;38453;1016;808727;69.91;0.682
GUY;South America;Guyana;15/12/2021;38453;1016;808727;69.91;0.682
GUY;South America;Guyana;16/12/2021;38453;1016;808727;69.91;0.682
GUY;South America;Guyana;17/12/2021;38453;1016;808727;69.91;0.682
GUY;South America;Guyana;18/12/2021;38453;1016;808727;69.91;0.682
GUY;South America;Guyana;19/12/2021;38751;1028;808727;69.91;0.682
GUY;South America;Guyana;20/12/2021;38751;1028;808727;69.91;0.682
GUY;South America;Guyana;21/12/2021;38751;1028;808727;69.91;0.682
GUY;South America;Guyana;22/12/2021;38751;1028;808727;69.91;0.682
GUY;South America;Guyana;23/12/2021;38751;1028;808727;69.91;0.682
GUY;South America;Guyana;24/12/2021;38751;1028;808727;69.91;0.682
GUY;South America;Guyana;25/12/2021;38751;1028;808727;69.91;0.682
GUY;South America;Guyana;26/12/2021;39042;1042;808727;69.91;0.682
GUY;South America;Guyana;27/12/2021;39042;1042;808727;69.91;0.682
GUY;South America;Guyana;28/12/2021;39042;1042;808727;69.91;0.682
GUY;South America;Guyana;29/12/2021;39042;1042;808727;69.91;0.682
GUY;South America;Guyana;30/12/2021;39042;1042;808727;69.91;0.682
GUY;South America;Guyana;31/12/2021;39042;1042;808727;69.91;0.682
GUY;South America;Guyana;1/1/2022;39042;1042;808727;69.91;0.682
GUY;South America;Guyana;2/1/2022;39573;1054;808727;69.91;0.682
GUY;South America;Guyana;3/1/2022;39573;1054;808727;69.91;0.682
GUY;South America;Guyana;4/1/2022;39573;1054;808727;69.91;0.682
GUY;South America;Guyana;5/1/2022;39573;1054;808727;69.91;0.682
GUY;South America;Guyana;6/1/2022;39573;1054;808727;69.91;0.682
GUY;South America;Guyana;7/1/2022;39573;1054;808727;69.91;0.682
GUY;South America;Guyana;8/1/2022;39573;1054;808727;69.91;0.682
GUY;South America;Guyana;9/1/2022;43229;1066;808727;69.91;0.682
GUY;South America;Guyana;10/1/2022;43229;1066;808727;69.91;0.682
GUY;South America;Guyana;11/1/2022;43229;1066;808727;69.91;0.682
GUY;South America;Guyana;12/1/2022;43229;1066;808727;69.91;0.682
GUY;South America;Guyana;13/1/2022;43229;1066;808727;69.91;0.682
GUY;South America;Guyana;14/1/2022;43229;1066;808727;69.91;0.682
GUY;South America;Guyana;15/1/2022;43229;1066;808727;69.91;0.682
GUY;South America;Guyana;16/1/2022;49056;1081;808727;69.91;0.682
GUY;South America;Guyana;17/1/2022;49056;1081;808727;69.91;0.682
GUY;South America;Guyana;18/1/2022;49056;1081;808727;69.91;0.682
GUY;South America;Guyana;19/1/2022;49056;1081;808727;69.91;0.682
GUY;South America;Guyana;20/1/2022;49056;1081;808727;69.91;0.682
GUY;South America;Guyana;21/1/2022;49056;1081;808727;69.91;0.682
GUY;South America;Guyana;22/1/2022;49056;1081;808727;69.91;0.682
GUY;South America;Guyana;23/1/2022;55628;1122;808727;69.91;0.682
GUY;South America;Guyana;24/1/2022;55628;1122;808727;69.91;0.682
GUY;South America;Guyana;25/1/2022;55628;1122;808727;69.91;0.682
GUY;South America;Guyana;26/1/2022;55628;1122;808727;69.91;0.682
GUY;South America;Guyana;27/1/2022;55628;1122;808727;69.91;0.682
GUY;South America;Guyana;28/1/2022;55628;1122;808727;69.91;0.682
GUY;South America;Guyana;29/1/2022;55628;1122;808727;69.91;0.682
GUY;South America;Guyana;30/1/2022;58979;1160;808727;69.91;0.682
GUY;South America;Guyana;31/1/2022;58979;1160;808727;69.91;0.682
GUY;South America;Guyana;1/2/2022;58979;1160;808727;69.91;0.682
GUY;South America;Guyana;2/2/2022;58979;1160;808727;69.91;0.682
GUY;South America;Guyana;3/2/2022;58979;1160;808727;69.91;0.682
GUY;South America;Guyana;4/2/2022;58979;1160;808727;69.91;0.682
GUY;South America;Guyana;5/2/2022;58979;1160;808727;69.91;0.682
GUY;South America;Guyana;6/2/2022;61108;1179;808727;69.91;0.682
GUY;South America;Guyana;7/2/2022;61108;1179;808727;69.91;0.682
GUY;South America;Guyana;8/2/2022;61108;1179;808727;69.91;0.682
GUY;South America;Guyana;9/2/2022;61108;1179;808727;69.91;0.682
GUY;South America;Guyana;10/2/2022;61108;1179;808727;69.91;0.682
GUY;South America;Guyana;11/2/2022;61108;1179;808727;69.91;0.682
GUY;South America;Guyana;12/2/2022;61108;1179;808727;69.91;0.682
GUY;South America;Guyana;13/2/2022;62156;1190;808727;69.91;0.682
GUY;South America;Guyana;14/2/2022;62156;1190;808727;69.91;0.682
GUY;South America;Guyana;15/2/2022;62156;1190;808727;69.91;0.682
GUY;South America;Guyana;16/2/2022;62156;1190;808727;69.91;0.682
GUY;South America;Guyana;17/2/2022;62156;1190;808727;69.91;0.682
GUY;South America;Guyana;18/2/2022;62156;1190;808727;69.91;0.682
GUY;South America;Guyana;19/2/2022;62156;1190;808727;69.91;0.682
GUY;South America;Guyana;20/2/2022;62585;1208;808727;69.91;0.682
GUY;South America;Guyana;21/2/2022;62585;1208;808727;69.91;0.682
GUY;South America;Guyana;22/2/2022;62585;1208;808727;69.91;0.682
GUY;South America;Guyana;23/2/2022;62585;1208;808727;69.91;0.682
GUY;South America;Guyana;24/2/2022;62585;1208;808727;69.91;0.682
GUY;South America;Guyana;25/2/2022;62585;1208;808727;69.91;0.682
GUY;South America;Guyana;26/2/2022;62585;1208;808727;69.91;0.682
GUY;South America;Guyana;27/2/2022;62856;1216;808727;69.91;0.682
GUY;South America;Guyana;28/2/2022;62856;1216;808727;69.91;0.682
GUY;South America;Guyana;1/3/2022;62856;1216;808727;69.91;0.682
GUY;South America;Guyana;2/3/2022;62856;1216;808727;69.91;0.682
GUY;South America;Guyana;3/3/2022;62856;1216;808727;69.91;0.682
GUY;South America;Guyana;4/3/2022;62856;1216;808727;69.91;0.682
GUY;South America;Guyana;5/3/2022;62856;1216;808727;69.91;0.682
GUY;South America;Guyana;6/3/2022;63024;1223;808727;69.91;0.682
GUY;South America;Guyana;7/3/2022;63024;1223;808727;69.91;0.682
GUY;South America;Guyana;8/3/2022;63024;1223;808727;69.91;0.682
GUY;South America;Guyana;9/3/2022;63024;1223;808727;69.91;0.682
GUY;South America;Guyana;10/3/2022;63024;1223;808727;69.91;0.682
GUY;South America;Guyana;11/3/2022;63024;1223;808727;69.91;0.682
GUY;South America;Guyana;12/3/2022;63024;1223;808727;69.91;0.682
GUY;South America;Guyana;13/3/2022;63127;1224;808727;69.91;0.682
GUY;South America;Guyana;14/3/2022;63127;1224;808727;69.91;0.682
GUY;South America;Guyana;15/3/2022;63127;1224;808727;69.91;0.682
GUY;South America;Guyana;16/3/2022;63127;1224;808727;69.91;0.682
GUY;South America;Guyana;17/3/2022;63127;1224;808727;69.91;0.682
GUY;South America;Guyana;18/3/2022;63127;1224;808727;69.91;0.682
GUY;South America;Guyana;19/3/2022;63127;1224;808727;69.91;0.682
GUY;South America;Guyana;20/3/2022;63181;1226;808727;69.91;0.682
GUY;South America;Guyana;21/3/2022;63181;1226;808727;69.91;0.682
GUY;South America;Guyana;22/3/2022;63181;1226;808727;69.91;0.682
GUY;South America;Guyana;23/3/2022;63181;1226;808727;69.91;0.682
GUY;South America;Guyana;24/3/2022;63181;1226;808727;69.91;0.682
GUY;South America;Guyana;25/3/2022;63181;1226;808727;69.91;0.682
GUY;South America;Guyana;26/3/2022;63181;1226;808727;69.91;0.682
GUY;South America;Guyana;27/3/2022;63223;1226;808727;69.91;0.682
GUY;South America;Guyana;28/3/2022;63223;1226;808727;69.91;0.682
GUY;South America;Guyana;29/3/2022;63223;1226;808727;69.91;0.682
GUY;South America;Guyana;30/3/2022;63223;1226;808727;69.91;0.682
GUY;South America;Guyana;31/3/2022;63223;1226;808727;69.91;0.682
GUY;South America;Guyana;1/4/2022;63223;1226;808727;69.91;0.682
GUY;South America;Guyana;2/4/2022;63223;1226;808727;69.91;0.682
GUY;South America;Guyana;3/4/2022;63258;1226;808727;69.91;0.682
GUY;South America;Guyana;4/4/2022;63258;1226;808727;69.91;0.682
GUY;South America;Guyana;5/4/2022;63258;1226;808727;69.91;0.682
GUY;South America;Guyana;6/4/2022;63258;1226;808727;69.91;0.682
GUY;South America;Guyana;7/4/2022;63258;1226;808727;69.91;0.682
GUY;South America;Guyana;8/4/2022;63258;1226;808727;69.91;0.682
GUY;South America;Guyana;9/4/2022;63258;1226;808727;69.91;0.682
GUY;South America;Guyana;10/4/2022;63310;1226;808727;69.91;0.682
GUY;South America;Guyana;11/4/2022;63310;1226;808727;69.91;0.682
GUY;South America;Guyana;12/4/2022;63310;1226;808727;69.91;0.682
GUY;South America;Guyana;13/4/2022;63310;1226;808727;69.91;0.682
GUY;South America;Guyana;14/4/2022;63310;1226;808727;69.91;0.682
GUY;South America;Guyana;15/4/2022;63310;1226;808727;69.91;0.682
GUY;South America;Guyana;16/4/2022;63310;1226;808727;69.91;0.682
GUY;South America;Guyana;17/4/2022;63364;1228;808727;69.91;0.682
GUY;South America;Guyana;18/4/2022;63364;1228;808727;69.91;0.682
GUY;South America;Guyana;19/4/2022;63364;1228;808727;69.91;0.682
GUY;South America;Guyana;20/4/2022;63364;1228;808727;69.91;0.682
GUY;South America;Guyana;21/4/2022;63364;1228;808727;69.91;0.682
GUY;South America;Guyana;22/4/2022;63364;1228;808727;69.91;0.682
GUY;South America;Guyana;23/4/2022;63364;1228;808727;69.91;0.682
GUY;South America;Guyana;24/4/2022;63407;1228;808727;69.91;0.682
GUY;South America;Guyana;25/4/2022;63407;1228;808727;69.91;0.682
GUY;South America;Guyana;26/4/2022;63407;1228;808727;69.91;0.682
GUY;South America;Guyana;27/4/2022;63407;1228;808727;69.91;0.682
GUY;South America;Guyana;28/4/2022;63407;1228;808727;69.91;0.682
GUY;South America;Guyana;29/4/2022;63407;1228;808727;69.91;0.682
GUY;South America;Guyana;30/4/2022;63407;1228;808727;69.91;0.682
GUY;South America;Guyana;1/5/2022;63457;1228;808727;69.91;0.682
GUY;South America;Guyana;2/5/2022;63457;1228;808727;69.91;0.682
GUY;South America;Guyana;3/5/2022;63457;1228;808727;69.91;0.682
GUY;South America;Guyana;4/5/2022;63457;1228;808727;69.91;0.682
GUY;South America;Guyana;5/5/2022;63457;1228;808727;69.91;0.682
GUY;South America;Guyana;6/5/2022;63457;1228;808727;69.91;0.682
GUY;South America;Guyana;7/5/2022;63457;1228;808727;69.91;0.682
GUY;South America;Guyana;8/5/2022;63539;1228;808727;69.91;0.682
GUY;South America;Guyana;9/5/2022;63539;1228;808727;69.91;0.682
GUY;South America;Guyana;10/5/2022;63539;1228;808727;69.91;0.682
GUY;South America;Guyana;11/5/2022;63539;1228;808727;69.91;0.682
GUY;South America;Guyana;12/5/2022;63539;1228;808727;69.91;0.682
GUY;South America;Guyana;13/5/2022;63539;1228;808727;69.91;0.682
GUY;South America;Guyana;14/5/2022;63539;1228;808727;69.91;0.682
GUY;South America;Guyana;15/5/2022;63772;1228;808727;69.91;0.682
GUY;South America;Guyana;16/5/2022;63772;1228;808727;69.91;0.682
GUY;South America;Guyana;17/5/2022;63772;1228;808727;69.91;0.682
GUY;South America;Guyana;18/5/2022;63772;1228;808727;69.91;0.682
GUY;South America;Guyana;19/5/2022;63772;1228;808727;69.91;0.682
GUY;South America;Guyana;20/5/2022;63772;1228;808727;69.91;0.682
GUY;South America;Guyana;21/5/2022;63772;1228;808727;69.91;0.682
GUY;South America;Guyana;22/5/2022;64174;1231;808727;69.91;0.682
GUY;South America;Guyana;23/5/2022;64174;1231;808727;69.91;0.682
GUY;South America;Guyana;24/5/2022;64174;1231;808727;69.91;0.682
GUY;South America;Guyana;25/5/2022;64174;1231;808727;69.91;0.682
GUY;South America;Guyana;26/5/2022;64174;1231;808727;69.91;0.682
GUY;South America;Guyana;27/5/2022;64174;1231;808727;69.91;0.682
GUY;South America;Guyana;28/5/2022;64174;1231;808727;69.91;0.682
GUY;South America;Guyana;29/5/2022;64521;1232;808727;69.91;0.682
GUY;South America;Guyana;30/5/2022;64521;1232;808727;69.91;0.682
GUY;South America;Guyana;31/5/2022;64521;1232;808727;69.91;0.682
GUY;South America;Guyana;1/6/2022;64521;1232;808727;69.91;0.682
GUY;South America;Guyana;2/6/2022;64521;1232;808727;69.91;0.682
GUY;South America;Guyana;3/6/2022;64521;1232;808727;69.91;0.682
